tconst,primaryTitle,title_fr,decade,release_date,production_country,genres,popularity,averageRating,class_vote,numVotes,runtimeMinutes,budget,revenue,overview,poster_url,backdrop_url,genres_stripped,1950s,1960s,1970s,1980s,1990s,FR,US,high votes,low votes,medium votes,Action,Adventure,Biography,Comedy,Crime,Drama,Fantasy,Film-Noir,History,Horror,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
tt0113677,Living in Oblivion,Ça tourne à Manhattan,1990s,21/07/1995,US,"['Comedy', 'Drama']",8.167,7.5,high votes,19101,90,500000,1148752,Les mésaventures d'une équipe de cinéma lors du tournage d'un film indépendant à petit budget.,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rImRWrYp33oLVZnefwmDC9jfiyW.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/6CwIvZzTtsHX9LQAySH03Vby5UV.jpg,"Comedy,Drama",0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0113749,Mallrats,Les glandeurs,1990s,20/10/1995,US,"['Comedy', 'Romance']",11.592,7.0,high votes,125189,94,6000000,2122561,"Deux ""glandeurs"" accomplis passent une journée dans un grand centre commercial, l'un des deux tentant de récupérer sa petite amie qui l'a quitté le jour-même. Au cours de cette journée pas comme les autres, les deux héros vont croiser une galerie de personnages pour le moins cocasse, dont certains apparaissent plus ""glandeurs"" qu'eux !",https://image.tmdb.org/t/p/w600_and_h900_bestv2/gb3gS8Zm2C45bk35Zb9bujlJ0qN.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/dAJwLijbcUJemJaf8HHRjFI5Mte.jpg,"Comedy,Romance",0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0113819,Mighty Aphrodite,Maudite Aphrodite,1990s,13/09/1995,US,"['Comedy', 'Fantasy', 'Romance']",10.894,7.0,high votes,41261,95,15000000,6700000,"Les Weintrib forment un couple ordinaire de New-yorkais. Amanda travaille sans relâche a sa galerie d'art, tandis que Lenny est journaliste sportif. Sous la pression d'Amanda, Lenny se résout à adopter un enfant, Max, qui au fil des années se révèle aussi délicieux que doué. Pris dans la routine du couple et du travail, Lenny se demande de plus en plus à quoi peuvent ressembler les parents naturels de l'enfant qu'il élève. Et le voilà qui se lance sur les traces de celle qui a donné le jour à son fils.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/5AO9ww2Xj4wO2HvUwua5I1qvfRQ.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/tOxaQIUmgMVYO3L3OGlTMogomba.jpg,"Comedy,Fantasy,Romance",0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0113828,Les Misérables,Les misérables (1995),1990s,22/03/1995,FR,"['Drama', 'History']",7.977,7.5,high votes,3902,175,0,0,"Adaptation moderne du roman de Victor Hugo, Les Misérables, où le récit s'enrichit d'une multiplication des personnages (les Thénardier) avec mise en abyme de ce classique de la littérature française.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/czlMyja9zSMnAuXQXTMxJ5Dw7Yc.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/eQ9NiDs3FBGxdVCCjaNkQxSEbe0.jpg,"Drama,History",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
tt0113870,Murder in the First,Meurtre à Alcatraz,1990s,20/01/1995,FR,"['Drama', 'Thriller']",9.267,7.3,high votes,29419,122,20000000,29500000,"Henry, un petit délinquant, est envoyé à Alcatraz dans les années 30. Après une tentative d'évasion ratée, il est placé trois ans en cellule d'isolement, alors que le temps réglementaire y est de 19 jours maximum. Il en sort à moitié fou et décidé à se venger de celui qui l'a trahi.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/7SZlhacYs17v28OxHtZQkJfNMAx.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/pXpN5M6jll12lYcxsoi8JvsTMrh.jpg,"Drama,Thriller",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
tt0113896,My Family,Ma famille,1990s,03/05/1995,US,['Drama'],4.527,7.3,high votes,4295,128,5500000,0,,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xHqmWBuFoQVKvGKiSgyYyU1AK1V.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7aobDzV4NBSTVvaltT74EbpkDwO.jpg,Drama,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0113987,Nixon,Nixon,1990s,22/12/1995,US,"['Biography', 'Drama', 'History']",9.147,7.1,high votes,31736,192,44000000,13681765,"La biographie de Richard Nixon, ancien Président des Etats-Unis à la carrière tumultueuse et controversée.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/cz2MTGr2wpDZLirgV2rGHBdA2t3.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/zAaFQHZV23SJgSwRBvW5PeD219H.jpg,"Biography,Drama,History",0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
tt0114266,Rendez-vous in Paris,Les rendez-vous de Paris,1990s,22/03/1995,FR,"['Comedy', 'Romance']",3.687,7.2,medium votes,2336,98,0,0,"Dans différents quartier de Paris, 3 histoires de séduction amoureuse, 3 variations sur le mensonge des apparences et les paradoxes de la vérité. Des images impressionnistes de Paris et une mise en scène du doute perpétuel… (« Le rendez-vous de 7 heures », « Les bancs de Paris », et « Mère et enfant, 1907 »)",https://image.tmdb.org/t/p/w600_and_h900_bestv2/qJ4su2pmWsOthJqfQ5RnNgMQu58.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ioAjcXAZ6qzY7OY3HsK0A7XecmA.jpg,"Comedy,Romance",0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0114368,La scuola,La journée des cancres,1990s,06/04/1995,FR,"['Comedy', 'Drama']",4.192,7.0,low votes,974,104,0,0,,https://image.tmdb.org/t/p/w600_and_h900_bestv2/fFa22abr2WH9Aw49qIAN1B3kmPZ.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/hmAqiIgxU1VeGcqrmSbjLYPcMe0.jpg,"Comedy,Drama",0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0114369,Se7en,Seven,1990s,22/09/1995,US,"['Crime', 'Drama', 'Mystery']",48.721,8.6,high votes,1684117,127,33000000,327311859,"Pour conclure sa carrière, l’inspecteur Somerset, vieux flic blasé, tombe à sept jours de la retraite sur un criminel peu ordinaire. John Doe, c’est ainsi que se fait appeler l’assassin, a décidé de nettoyer la société des maux qui la rongent en commettant sept meurtres basés sur les sept péchés capitaux: La gourmandise, l’avarice, la paresse, l’orgueil, la luxure, l’envie et la colère.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/moHx8JGzIdEAMLj1CqDzcLYhMRY.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/hh28CTWLdxTXA5yJgefZ6gUnFDo.jpg,"Crime,Drama,Mystery",0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
tt0114494,Someone Else's America,L'Amérique des autres,1990s,09/09/1995,FR,"['Comedy', 'Drama']",1.066,7.0,low votes,702,96,0,0,,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xtJfxmlIe3iRFFTP4TNFRwacVz.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/sstyS3xCHyOHdhg62zZMbTT0a8l.jpg,"Comedy,Drama",0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0114558,Strange Days,Strange Days,1990s,13/10/1995,US,"['Crime', 'Drama', 'Sci-Fi']",15.979,7.2,high votes,74875,145,42000000,7959291,"Los Angeles 1999. Lenny Nero, flic déchu, mi-dandy, mi-gangster, s'est reconverti dans le trafic de vidéos très perfectionnées qui permettent de revivre n'importe quelle situation par procuration. Un jour, il découvre une vidéo révélant l'identité des meurtriers d'un leader noir.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/tI9ikzf6VOhgArBnF2lPcOUOB9Y.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/lPvwp0esgdnb6L7ypTbgwhhAMxz.jpg,"Crime,Drama,Sci-Fi",0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
tt0114594,Swimming with Sharks,Swimming with Sharks,1990s,10/09/1994,US,"['Comedy', 'Crime']",7.305,7.0,high votes,24563,93,700000,382928,"Guy fraichement sorti d’une école de cinéma est prêt à tout pour réussir. Il est engagé comme assistant auprès de Buddy Ackerman, un producteur très en vogue à Hollywood. Mais ce travail de rêve devient rapidement un cauchemar : humiliations, insultes, exigences des plus irréalistes, rien ne dérange Buddy pour torturer son collaborateur. Guy n’accepte plus d’être traité comme un chien : sa vengeance sera à la hauteur de ce qu’il a enduré…",https://image.tmdb.org/t/p/w600_and_h900_bestv2/jQVv6Rs1N6hZ55AVzH84s7ciYb5.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9g9PAn7kciQhzdbjfPmDeXjaWix.jpg,"Comedy,Crime",0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0114671,Land and Freedom,Land and Freedom,1990s,07/04/1995,FR,"['Drama', 'War']",9.326,7.5,high votes,11584,109,0,0,"Au printemps 1936, David, un jeune chômeur anglais, quitte Liverpool et sa fiancée pour s'engager dans les rangs des Brigades internationales, aux côtés des républicains espagnols. Il est intégré dans une section qui lutte pied à pied en Aragon. Très vite, il est fasciné par Blanca, une combattante...",https://image.tmdb.org/t/p/w600_and_h900_bestv2/tUq1CNazJAJNUeoyXW7YBuXS9i8.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1OtoirUhdmGUSaByskZRSODNMrM.jpg,"Drama,War",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
tt0114694,Tommy Boy,Le courage d'un con,1990s,31/03/1995,US,"['Adventure', 'Comedy']",14.279,7.1,high votes,91610,97,0,32648673,"Les deux comédiens déjantés Chris Farley et David Spade se donnent la réplique dans l'un des ﬁlms les plus drôles des années 90. Pour sauver l'entreprise familiale, deux vendeurs itinérants novices prennent la route et se retrouvent plongés dans des situations abracadabrantes. Tommy Boy est un film qui dépasse la réalité au casting superbe, dont Rob Lowe, Bo Derek, Dan Aykroyd et Brian Dennehy.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/efmKyAE179P9uJTUaPg5EOKCf6D.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/chJF1c4coUtVkQdv5u1YUn6H1Wm.jpg,"Adventure,Comedy",0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0114732,The Three Brothers,Les trois frères,1990s,13/12/1995,FR,['Comedy'],6.638,7.2,high votes,7097,105,7500000,0,"Trois frères qui s’ignorent héritent d’une fabuleuse fortune de 3 millions de francs. Cependant, en revenant chez le notaire quelques jours plus tard, tout s’effondre : ils découvrent que le délai pour prétendre à l’héritage a expiré. Huissiers, police aux trousses, cavale, vols, mendicité… et un gamin sur les bras. Les problèmes ne font que commencer.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/8c5KU6nKl58toN3bq539enPpN2O.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jOncZUo1ce3cOgBWPvnmpilzFUu.jpg,Comedy,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0114746,12 Monkeys,L'Armée des 12 singes,1990s,29/12/1995,US,"['Mystery', 'Sci-Fi', 'Thriller']",33.022,8.0,high votes,626854,129,29000000,168841459,"Nous sommes en l’an 2035. Les quelques milliers d’habitants qui restent sur notre planète sont contraints de vivre sous terre. La surface du globe est devenue inhabitable à la suite d’un virus ayant décimé 99 % de la population. Les survivants mettent tous leurs espoirs dans un voyage à travers le temps pour découvrir les causes de la catastrophe et la prévenir. C’est James Cole, hanté depuis des années par une image incompréhensible, qui est désigné pour cette mission.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/lOKC5K87T0sxYKc6Db4WMPosm2p.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1IWaKG7AWiYMhADxhGtnElDJAGI.jpg,"Mystery,Sci-Fi,Thriller",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
tt0114814,The Usual Suspects,Usual Suspects,1990s,19/07/1995,US,"['Crime', 'Drama', 'Mystery']",32.878,8.5,high votes,1099054,106,6000000,23341568,Une légende du crime contraint cinq malfrats à aller s’acquitter d’une tâche très périlleuse. Ceux qui survivent pourront se partager un butin de 91 millions de dollars.,https://image.tmdb.org/t/p/w600_and_h900_bestv2/h06jDZB4Y9YQJiSGTcUwbhuiUrB.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7S7PE3vK9Eh5uzCYBDGk5qTJeYW.jpg,"Crime,Drama,Mystery",0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
tt0114906,Welcome to the Dollhouse,Bienvenue dans l'âge ingrat,1990s,24/05/1996,US,"['Comedy', 'Drama']",9.207,7.4,high votes,35654,88,800000,5034794,"Evocation des terribles difficultés pour entrer dans l'âge adulte, à travers l'histoire de Dawn Wiener, jeune fille de douze ans qui vit dans le New Jersey et qui découvre que la vie est généralement sinistre et que parfois elle l'est de plus en plus.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/gXvDEquPSbBv9HXkLTVRlALDr8y.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/m3tqKMbBTkZUgEAVSxabj4miJV2.jpg,"Comedy,Drama",0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0115033,The Young Poisoner's Handbook,Le manuel d'un jeune empoisonneur,1990s,20/01/1995,FR,"['Comedy', 'Crime', 'Drama']",3.229,7.0,high votes,3697,99,0,0,"1961, au nord de Londres. Graham, 14 ans, passe son temps à jouer au petit chimiste. Il est obsédé par l'antimoine et le thallium. Pour devenir le meilleur des toxicologues, il décide de tester ses théories sur sa belle-mère Molly. Mais les expériences tournent mal : sa sœur perd un œil, Molly est défigurée, son père hospitalisé. Graham se retrouve en prison dans un service pour psychopathes dangereux. 1969 : il est libéré sur parole. A l'usine où il travaille, il découvre une réserve d'antimoine et empoisonne plusieurs de ses collègues avant d'être de nouveau arrêté.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/d3Lakfy0K1eRHUbay9kMeWdt7y6.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ogEZl7DzCOS6gmrby2N7MSqe2JS.jpg,"Comedy,Crime,Drama",0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
tt0115479,According to Pereira,Pereira prétend,1990s,06/04/1995,FR,['Drama'],3.55,7.1,medium votes,1425,104,0,0,,https://image.tmdb.org/t/p/w600_and_h900_bestv2/hcC09OL0ajVDYRFl38psXBfLx4x.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/dfV5c26RIAjsdMEJUXDD6YBaW6h.jpg,Drama,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0115561,The Apartment,L'appartement,1990s,27/07/1996,FR,"['Drama', 'Mystery', 'Romance']",18.757,7.4,high votes,15178,116,0,0,"Quelques jours avant son mariage, Max est rattrapé par un souvenir. Croyant reconnaître la voix de Lisa, qu'il a aimée quelques années auparavant, il part à sa recherche. Ce qui entraîne pas mal de bouleversements pour cinq personnages engagés dans cette aventure...",https://image.tmdb.org/t/p/w600_and_h900_bestv2/h3HxZbysl5Gfa9cq3o81GWeKbQW.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/bVIK7L3jtS0p37hD0UepaLpCL2x.jpg,"Drama,Mystery,Romance",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
tt0115577,Asphalt Tango,Asphalt Tango,1990s,13/11/1996,FR,['Comedy'],1.551,8.0,medium votes,1795,100,0,0,,https://image.tmdb.org/t/p/w600_and_h900_bestv2/cPmzRplh5P8CGSFsPxZ31GoV4zw.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ylMka7O3OrVdZ62Jn52VU7XpH2c.jpg,Comedy,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0115633,Bastard Out of Carolina,Bastard Out of Carolina,1990s,15/12/1996,US,['Drama'],4.678,7.3,high votes,4614,98,0,0,,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jYFwFOkHwWxaStR21UIgdb96Gzh.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ri8NiBPnKa9PHs1KCw7u3VBTMO5.jpg,Drama,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0115639,Beautiful Girls,Beautiful Girls,1990s,09/02/1996,US,"['Comedy', 'Drama', 'Romance']",7.82,7.1,high votes,33859,112,0,0,"Dans une petite ville du Massachusetts, de belles filles passent leur temps avec des copains de toujours. Ceux-ci expriment leurs frustrations, leurs rêves et leurs désirs volés...",https://image.tmdb.org/t/p/w600_and_h900_bestv2/k2A5Bztw4yY9XGCVQW654L9GglY.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/5VfgNZJvJ6FcwF3PPQbpUIzILkQ.jpg,"Comedy,Drama,Romance",0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0115650,The Green Planet,La belle verte,1990s,18/09/1996,FR,"['Comedy', 'Sci-Fi']",10.382,7.2,high votes,5215,99,0,0,"Quelque part dans l'univers existe une planète dont les habitants évolués et heureux vivent en parfaite harmonie. De temps en temps quelques-uns d'entre eux partent en excursion sur d'autres planètes. Curieusement, depuis deux cents ans plus personne ne veut aller sur la planète Terre. Or un jour, pour des raisons personnelles, une jeune femme décide de se porter volontaire. Et c'est ainsi que les Terriens la voient atterrir en plein Paris.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/vy6J1RJEuQ4W2NZUN8GJKsqKAjW.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/a1ng6McskX9Qg8SJNE98zywG4ki.jpg,"Comedy,Sci-Fi",0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0115658,Bernie,Bernie,1990s,27/11/1996,FR,"['Comedy', 'Drama']",4.643,7.1,high votes,3875,87,0,0,"Bernie, un orphelin de 30 ans, décide de quitter son orphelinat et de retrouver ses parents. Après une enquête, il rencontre Marion, une jeune héroïnomane et tombe amoureux d’elle. Il croit que sa famille a été victime d’un complot et c’est pourquoi ils l’abandonnèrent.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/c5jNOFSbUttQZl4CesnpAe1LrPR.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/vDlHGqV1FKzXarAoxLaorBB9cPd.jpg,"Comedy,Drama",0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0115678,Big Night,La Grande Nuit,1990s,20/09/1996,US,"['Drama', 'Romance']",7.506,7.3,high votes,21547,109,4100000,12008376,"Secondo et Primo Pilaggi, deux frères d'origine italienne, étaient persuadés que les talents de gestionnaire de l'un et de cuisinier de l'autre leur ouvriraient en grand les portes de l'Amérique et du succès. Ils doivent rapidement se résoudre à constater que «The Paradise», le restaurant qu'ils ont ouvert, n'attire guère la clientèle. Il est vrai que la concurrence du restaurant d'en face, «Chez Pascal», est particulièrement redoutable. Pour relancer leur établissement, les deux frères imaginent d'organiser un coup d'éclat. La venue dans la cité de Louis Prima, un chanteur à la mode, leur donne une idée. Et s'ils organisaient un formidable banquet dont la vedette serait l'invité d'honneur ?...",https://image.tmdb.org/t/p/w600_and_h900_bestv2/j6CAJ6G5WoRTUOmXGF90VAKAtF7.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/79EyItsEl7pnIO0jFi5HDMhsiON.jpg,"Drama,Romance",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0115685,The Birdcage,The Birdcage,1990s,08/03/1996,US,['Comedy'],12.582,7.2,high votes,93244,117,31000000,185260553,"Armand, patron du « Birdcage », cabaret gay réputé de South Beach, présente chaque soir un show mettant en vedette Albert, son compagnon aussi exubérant que facétieux. Tout se passe sans trop d'anicroches, en dépit des caprices de diva d'Albert, jusqu'au jour où Val, le fils d'Armand, né d'un moment d'égarement dans les bras d'une jolie jeune femme, annonce à son père qu'il a l'intention de se marier en dépit de son jeune âge. Seule ombre au tableau : le père de Barbara est un sénateur ultra-conservateur, moralisateur, sexiste et homophobe...",https://image.tmdb.org/t/p/w600_and_h900_bestv2/jINuBvtC9pP2qJOEGBaYA2YZE7Z.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ngIMeuZpOg86mkLuxnEicbr8sES.jpg,Comedy,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0115736,Bound,Bound,1990s,13/09/1996,US,"['Crime', 'Thriller']",27.765,7.3,high votes,57428,109,4500000,7011317,"Violet, maîtresse d'un truand spécialisé dans le blanchiment d'argent pour la mafia, se prend d'une passion violente pour Corky, voleuse, en liberté provisoire après cinq ans de prison et qui repeint l'appartement de ses voisins. Violet décide de séduire Corky. Elle ne manque pas d'arguments car son compagnon cache dans leur appartement deux millions de dollars.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/bMiHxzlPqWNlOa4Xkt5Faw1YVAt.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/mSIwogX33Hp09JEnahn5IbAODG.jpg,"Crime,Thriller",0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tt0115822,Captain Conan,Capitaine Conan,1990s,16/10/1996,FR,"['Drama', 'War']",5.338,7.3,medium votes,2355,129,0,0,"Les Balkans, septembre 1918. Alors que l'armistice est signé en France, seule l'armée d'Orient n'est pas démobilisée et reste en état de guerre. Les soldats sèment le désordre, pillent et tuent. Norbert a la delicate mission de faire condamner les coupables, les hommes du capitaine Conan, son ami a qui l'on doit, sous le commandement de Franchet d'Esperrey, la prise du mont Sokol. Malgré la fureur de Conan, qui défend ses soldats envers et contre tout, Norbert fera son devoir.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/eSsHA9fodRhd5RvDuWQNU2Y17Jp.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/8ohEXPkeEvP19l0k1ecPAkzgewb.jpg,"Drama,War",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
tt0115940,A Summer's Tale,Conte d'été,1990s,05/06/1996,FR,"['Comedy', 'Drama', 'Romance']",7.334,7.6,high votes,9054,113,0,0,"Un jeune homme qui attend son amie pendant des vacances d'été à Dinard fait la connaissance de deux autres jeunes filles. Entre les trois, le cœur de Gaspard balance-t-il vraiment ?",https://image.tmdb.org/t/p/w600_and_h900_bestv2/yqffliGk5SVOlGzqLF2TniEkq5n.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/h7jewTP4Q0fPAiufeFTGZF04P39.jpg,"Comedy,Drama,Romance",0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
